status,task,field,smooth_R,reference_smooth_R,which_bias,mas,reconstruction,reconstruction_label,family,reference_which_bias,reference_reconstruction_label,n_H0,H0_mean,H0_std,H0_q16,H0_q50,H0_q84,reference_H0_q50,delta_H0_q50_vs_reference,delta_H0_mean_vs_reference,lnZ_harmonic,err_lnZ_harmonic,reference_lnZ_harmonic,delta_lnZ_harmonic_vs_reference,lnZ_laplace,err_lnZ_laplace,BIC,lnZ_bic,source,config
complete,93,23,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.97611936378479,1.5064376091617981,67.52248931884766,69.00614547729492,70.43582275390625,70.0338249206543,-1.027679443359375,-1.092162366867072,-1572.023681640625,0.8689589500427246,-1563.796630859375,-8.22705078125,-1590.580908203125,1.4715834018975054,3193.881103515625,-1596.9405517578125,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field23_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field23_single_smoothed.toml
complete,97,24,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.6304713344574,1.4871712768977612,67.1896923828125,68.63311767578125,70.07604614257812,69.7751693725586,-1.1420516967773438,-1.13434503364563,-1572.777099609375,0.26851069927215576,-1564.738525390625,-8.03857421875,-1592.8735229492188,1.497089724231341,3195.89892578125,-1597.949462890625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field24_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field24_single_smoothed.toml
complete,101,25,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,69.62650275611877,1.533884719891935,68.13823364257813,69.65748596191406,71.09427795410156,70.65953063964844,-1.002044677734375,-1.0957691631317203,-1572.82275390625,0.6027433276176453,-1564.31005859375,-8.5126953125,-1593.3125610351562,0.9947493201707903,3200.025146484375,-1600.0125732421875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field25_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field25_single_smoothed.toml
complete,105,26,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.83350003814698,1.5318800316577452,67.31952606201172,68.75419616699219,70.38540649414062,69.88143157958984,-1.1272354125976562,-1.0806965579986496,-1571.0389404296875,0.2397306263446808,-1560.5078125,-10.5311279296875,-1590.9787719726562,1.682979380878875,3194.3046875,-1597.15234375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field26_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field26_single_smoothed.toml
complete,109,27,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.24317850112915,1.4816962912661036,66.81402648925781,68.26588821411133,69.70202117919922,69.14949798583984,-0.8836097717285156,-0.924659122467034,-1571.318603515625,0.07140298187732697,-1562.2421875,-9.076416015625,-1591.4703857421875,1.361740467119404,3197.618408203125,-1598.8092041015625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field27_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field27_single_smoothed.toml
complete,113,28,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.95939987564087,1.5297192760566642,67.52737426757812,68.90092468261719,70.41548736572265,69.84399795532227,-0.9430732727050781,-0.8738928794860783,-1571.5162353515625,0.38425904512405396,-1562.2239990234375,-9.292236328125,-1591.2498779296875,2.082062141661647,3196.73779296875,-1598.368896484375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field28_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field28_single_smoothed.toml
complete,117,29,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.58603925895692,1.5567968239600052,67.05819427490235,68.59280395507812,70.11865478515625,69.51866149902344,-0.9258575439453125,-1.0292838649749712,-1573.2177734375,0.35572099685668945,-1563.857666015625,-9.360107421875,-1592.5266357421874,1.2551701267120703,3200.122314453125,-1600.0611572265625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field29_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field29_single_smoothed.toml
complete,121,30,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,69.6170894908905,1.5521204662264616,68.12538696289063,69.57999038696289,71.18492492675782,70.50259399414062,-0.9226036071777344,-0.886432893753053,-1574.5966796875,0.4770897626876831,-1564.849365234375,-9.747314453125,-1593.7382202148438,1.4321033102219984,3200.190185546875,-1600.0950927734375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field30_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field30_single_smoothed.toml
complete,125,31,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.61052490615845,1.5141472426181724,67.13616485595703,68.57901000976562,70.08593170166016,69.40608215332031,-0.8270721435546875,-0.7998983573913563,-1572.1815185546875,0.3026033043861389,-1565.449951171875,-6.7315673828125,-1591.605810546875,1.808085692624885,3195.815185546875,-1597.9075927734375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field31_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field31_single_smoothed.toml
complete,129,32,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.37332025718689,1.4812543125798292,66.96082397460937,68.3826904296875,69.81953491210938,69.32828140258789,-0.9455909729003906,-0.8984802513122503,-1572.2432861328125,0.3027602434158325,-1560.9681396484375,-11.275146484375,-1591.8636596679687,1.8310591295925935,3192.78662109375,-1596.393310546875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field32_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field32_single_smoothed.toml
complete,133,33,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,69.31011915969849,1.5000393647566754,67.84781372070313,69.2805290222168,70.82952331542968,70.2867546081543,-1.0062255859375,-1.0007730484008732,-1570.42236328125,0.1701536476612091,-1561.423828125,-8.99853515625,-1588.6266967773438,1.4092552100846245,3192.409423828125,-1596.2047119140625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field33_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field33_single_smoothed.toml
complete,137,34,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.76179970169068,1.4783766165963474,67.26958618164062,68.75200653076172,70.2386181640625,69.88076400756836,-1.1287574768066406,-1.12988612747192,-1573.3265380859375,0.5992340445518494,-1563.396728515625,-9.9298095703125,-1591.1541259765625,1.349134131529771,3198.02490234375,-1599.012451171875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field34_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field34_single_smoothed.toml
complete,141,35,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,69.80417865943909,1.5497162641388909,68.3297509765625,69.76973724365234,71.31061218261719,70.65715026855469,-0.8874130249023438,-0.8557855052948042,-1574.938232421875,0.5940250158309937,-1565.5728759765625,-9.3653564453125,-1593.4754638671875,1.2428832474893095,3202.992919921875,-1601.4964599609375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field35_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field35_single_smoothed.toml
complete,145,36,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.57927013206482,1.5374136244134784,67.05026672363282,68.58053588867188,70.07145080566406,69.5007438659668,-0.9202079772949219,-0.9191960926055884,-1572.447509765625,0.3871130049228668,-1562.6317138671875,-9.8157958984375,-1592.3767456054688,1.0339133679601955,3201.080322265625,-1600.5401611328125,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field36_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field36_single_smoothed.toml
complete,149,37,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.38431173706054,1.4641062036213632,66.9627880859375,68.37947463989258,69.82318176269531,69.13640213012695,-0.756927490234375,-0.7585197868347251,-1572.20751953125,0.7076512575149536,-1559.61962890625,-12.587890625,-1591.2385131835938,1.509562413257528,3193.849609375,-1596.9248046875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field37_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field37_single_smoothed.toml
complete,153,38,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,69.11774431991577,1.5063496476311313,67.71090515136719,69.1153678894043,70.60613342285156,70.1154899597168,-1.0001220703125,-1.0552691764831508,-1570.8934326171875,0.2100798487663269,-1560.6671142578125,-10.226318359375,-1589.5512084960938,2.0995111921552763,3192.0322265625,-1596.01611328125,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field38_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field38_single_smoothed.toml
complete,157,39,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.69554333114624,1.5248504704124544,67.20051330566406,68.68043899536133,70.16708801269532,69.6975212097168,-1.0170822143554688,-1.0205811843872112,-1570.8001708984375,0.3837428092956543,-1562.1168212890625,-8.683349609375,-1591.44931640625,1.1235646439868345,3198.548095703125,-1599.2740478515625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field39_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field39_single_smoothed.toml
complete,161,40,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,69.67487204360962,1.4935972534161648,68.21216094970703,69.6818962097168,71.10998962402344,70.61241912841797,-0.9305229187011719,-1.0106549835204959,-1572.622314453125,0.214107483625412,-1562.2073974609375,-10.4149169921875,-1592.4484985351562,1.6122036486458535,3198.089599609375,-1599.0447998046875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field40_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field40_single_smoothed.toml
complete,165,41,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.71577154350281,1.4836577341444386,67.29423492431641,68.69636917114258,70.19841369628907,69.80403518676758,-1.107666015625,-1.107453664779655,-1572.6187744140625,0.3045722246170044,-1563.185791015625,-9.4329833984375,-1590.9379028320313,0.7865055201544993,3198.065673828125,-1599.0328369140625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field41_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field41_single_smoothed.toml
complete,169,42,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.43766362380981,1.4930712581717924,66.98090393066406,68.41794204711914,69.95643737792969,69.33001708984375,-0.9120750427246094,-0.8930550403594992,-1572.70068359375,0.3169400990009308,-1563.310302734375,-9.390380859375,-1592.5468994140624,1.4723164343928916,3196.799560546875,-1598.3997802734375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field42_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field42_single_smoothed.toml
complete,173,43,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,69.11517460823059,1.4992242664124937,67.67609558105468,69.09856796264648,70.57103332519532,70.10404968261719,-1.0054817199707031,-0.9938714122772296,-1571.0870361328125,0.45249027013778687,-1559.5037841796875,-11.583251953125,-1591.4922119140624,1.1086550939576327,3198.778076171875,-1599.3890380859375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field43_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field43_single_smoothed.toml
complete,177,44,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.74760888290405,1.5188872188497602,67.30300231933593,68.74436950683594,70.21423767089844,69.71148681640625,-0.9671173095703125,-0.97209384918213,-1571.8150634765625,0.29735785722732544,-1561.6153564453125,-10.19970703125,-1591.1853759765625,1.708186187241449,3194.402099609375,-1597.2010498046875,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field44_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field44_single_smoothed.toml
complete,181,45,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,69.66169849777222,1.4816406462723815,68.19928161621094,69.62007522583008,71.10647552490234,70.80125427246094,-1.1811790466308594,-1.1796113052368185,-1571.7884521484375,0.27127623558044434,-1562.7445068359375,-9.0439453125,-1593.3591186523438,1.5083577405079311,3196.78564453125,-1598.392822265625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field45_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field45_single_smoothed.toml
complete,185,46,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.72560047531128,1.4883962189265112,67.27552673339844,68.73653030395508,70.19189575195313,69.74903106689453,-1.0125007629394531,-1.0315587100982668,-1572.49560546875,0.3654993772506714,-1565.37939453125,-7.1162109375,-1591.88544921875,1.2053289566024312,3201.207275390625,-1600.6036376953125,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field46_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field46_single_smoothed.toml
complete,189,47,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.26267207527161,1.4878330470254337,66.83475280761719,68.25989532470703,69.70371551513672,69.16973114013672,-0.9098358154296875,-0.9197883319854725,-1572.6234130859375,0.541829526424408,-1564.537109375,-8.0863037109375,-1591.8642578125,1.0947447925856693,3196.686279296875,-1598.3431396484375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field47_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field47_single_smoothed.toml
complete,193,48,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,69.15754624176026,1.5294063680598389,67.66219604492187,69.10529327392578,70.70083435058594,70.34986877441406,-1.2445755004882812,-1.2163875732421872,-1570.049072265625,0.4989761412143707,-1559.5765380859375,-10.4725341796875,-1589.55947265625,1.5643861637715395,3194.73876953125,-1597.369384765625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field48_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field48_single_smoothed.toml
complete,197,49,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.75825708389283,1.4908327121680058,67.31287841796875,68.73015975952148,70.23574035644532,69.67666625976562,-0.9465065002441406,-0.9657131919860831,-1572.4276123046875,0.751733660697937,-1564.671142578125,-7.7564697265625,-1591.8830932617188,1.868511587622577,3196.910888671875,-1598.4554443359375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field49_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field49_single_smoothed.toml
complete,201,50,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,69.94762544441222,1.5010885361413449,68.49532836914062,69.95395278930664,71.37777160644531,71.10719680786133,-1.1532440185546875,-1.1702495708465648,-1571.42919921875,0.17104537785053253,-1561.1680908203125,-10.2611083984375,-1591.46240234375,0.9646922869080067,3198.4873046875,-1599.24365234375,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field50_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field50_single_smoothed.toml
complete,205,51,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.76137767601013,1.4930209508497936,67.30132202148438,68.72593688964844,70.19895080566407,69.8252067565918,-1.0992698669433594,-1.0617819881439203,-1572.4730224609375,0.1541914939880371,-1564.9517822265625,-7.521240234375,-1591.3123413085937,1.4739547267157527,3194.805908203125,-1597.4029541015625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field51_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field51_single_smoothed.toml
complete,209,52,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.13490263557433,1.4525959906039505,66.74648376464843,68.0876235961914,69.61111938476563,68.9622917175293,-0.8746681213378906,-0.8427124919891469,-1572.2078857421875,0.21943022310733795,-1562.5770263671875,-9.630859375,-1590.780859375,1.724299700746221,3194.988525390625,-1597.4942626953125,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field52_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field52_single_smoothed.toml
complete,213,53,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,69.26892393493652,1.4939018140063516,67.76345092773437,69.24264907836914,70.71992919921875,70.34716796875,-1.1045188903808594,-1.0990219802856416,-1570.7181396484375,0.42175066471099854,-1562.5206298828125,-8.197509765625,-1590.174658203125,1.5886306697321961,3193.850830078125,-1596.9254150390625,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field53_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field53_single_smoothed.toml
complete,217,54,8.0,4.0,double_powerlaw,CIC,ManticoreLocalCOLA,COLA/CIC,double_powerlaw COLA/CIC R=8,double_powerlaw,COLA/CIC,2000,68.64889842033386,1.5634528252581248,67.14096618652344,68.60113525390625,70.1855599975586,69.61605453491211,-1.0149192810058594,-0.9806647968292168,-1571.8140869140625,0.4954161047935486,-1560.6270751953125,-11.18701171875,-1591.9604858398438,0.4817208174612574,3197.324462890625,-1598.6622314453125,/mnt/users/rstiskalek/CANDEL/results/CH0_paper/single_fields_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field54_single_smoothed.hdf5,/mnt/users/rstiskalek/CANDEL/scripts/runs/generated_configs/CH0_single_smoothed/CH0_smoothR8_MAS-CIC_sel-SN_magnitude_ManticoreLocalCOLA_field54_single_smoothed.toml
